   2.0000000e+01   1.9200000e+02   2.0000000e+00   7.6340000e+00   3.6300417e+00   1.4003912e+02   0.0000000e+00   4.2925781e-01   2.9313416e+02   3.1563698e+02   1.1753629e+02   2.0288931e+01   2.3947378e+00   1.4021997e+02   6.0575029e+03   1.8082096e+01
   2.1000000e+01   1.9300000e+02   1.0000000e+00   4.0780000e+00   2.1660833e+00   4.7345592e+01   0.0000000e+00   4.2925781e-01   3.1198929e+02   3.1563698e+02   4.3697910e+01   1.8112719e+01   4.1636944e+00   6.5974312e+01   2.8500903e+03   8.5077324e+00
   2.2000000e+01   1.9300000e+02   2.0000000e+00   4.3870000e+00   2.2472500e+00   6.6608185e+01   0.0000000e+00   4.2925781e-01   3.3293466e+02   3.1563698e+02   8.3905853e+01   6.6052604e+00   3.6728726e+00   9.4183990e+01   4.0687478e+03   1.2145515e+01
   2.3000000e+01   1.9400000e+02   1.0000000e+00   4.0490000e+00   2.4587083e+00   7.1194199e+01   0.0000000e+00   4.2925781e-01   3.0958850e+02   3.1563698e+02   6.5145721e+01   9.6734152e+00   2.2520246e+00   7.7071159e+01   3.3294744e+03   9.9387293e+00
   2.4000000e+01   1.9400000e+02   2.0000000e+00   6.0910000e+00   3.5077500e+00   1.3805586e+02   0.0000000e+00   4.2925781e-01   2.9500793e+02   3.1563698e+02   1.1742681e+02   1.2661137e+01   1.6289678e+00   1.3171689e+02   5.6901709e+03   1.6985582e+01
   2.5000000e+01   1.9500000e+02   1.0000000e+00   6.0340000e+00   2.6168750e+00   6.3096333e+01   0.0000000e+00   4.2925781e-01   2.9828775e+02   3.1563698e+02   4.5747082e+01   1.0725227e+01   9.1900491e-01   5.7391312e+01   2.4793047e+03   7.4009094e+00
   2.6000000e+01   1.9500000e+02   2.0000000e+00   7.2540000e+00   3.6047500e+00   1.1206564e+02   0.0000000e+00   4.2925781e-01   2.9848883e+02   3.1563698e+02   9.4917473e+01   1.3153226e+01   2.1698795e+00   1.1024060e+02   4.7623931e+03   1.4216100e+01
   2.7000000e+01   1.9600000e+02   1.0000000e+00   7.5740000e+00   4.0533750e+00   5.9619625e+01   0.0000000e+00   4.2925781e-01   2.9144412e+02   3.1563698e+02   3.5426777e+01   2.7025110e+01   3.1508148e+00   6.5602699e+01   2.8340369e+03   8.4598112e+00
   2.8000000e+01   1.9600000e+02   2.0000000e+00   9.8700000e+00   5.0820833e+00   9.7317497e+01   0.0000000e+00   4.2925781e-01   2.9196979e+02   3.1563698e+02   7.3650291e+01   3.0173784e+01   5.0648305e+00   1.0888889e+02   4.7040005e+03   1.4041794e+01
   2.9000000e+01   1.9700000e+02   1.0000000e+00   9.7200000e+00   4.6766667e+00   5.7244450e+01   0.0000000e+00   4.2925781e-01   2.8154898e+02   3.1563698e+02   2.3156462e+01   2.4521677e+01   1.0546548e+00   4.8732800e+01   2.1166821e+03   6.3184538e+00
   3.0000000e+01   1.9700000e+02   2.0000000e+00   9.4800000e+00   4.4509167e+00   1.0380933e+02   0.0000000e+00   4.2925781e-01   2.7176764e+02   3.1563698e+02   5.9939960e+01   3.0572489e+01  -2.1783293e+00   8.8334129e+01   3.8270222e+03   1.1423948e+01
   3.1000000e+01   1.9800000e+02   1.0000000e+00   6.5810000e+00   2.6545833e+00   5.6862492e+01   0.0000000e+00   4.2925781e-01   2.8935519e+02   3.1563698e+02   3.0580702e+01   2.3751749e+01  -1.0169069e+00   5.3315548e+01   2.3032317e+03   6.8753176e+00
   3.2000000e+01   1.9800000e+02   2.0000000e+00   5.6800000e+00   3.6683333e+00   1.0282697e+02   0.0000000e+00   4.2925781e-01   2.8328763e+02   3.1563698e+02   7.0477623e+01   3.1624136e+01  -1.5853567e-01   1.0194323e+02   4.4039473e+03   1.3146112e+01
