   2.1000000e+01   1.9300000e+02   1.0000000e+00   4.3321667e+00   4.3321619e+00   4.7384674e+01   4.2925781e-01   3.1198935e+02   3.1563698e+02   4.3737000e+01   1.8112730e+01   4.1636944e+00   6.6013420e+01   2.8517797e+00   8.5127754e+00
   2.2000000e+01   1.9300000e+02   2.0000000e+00   4.4945000e+00   4.4944978e+00   6.6441048e+01   4.2925781e-01   3.3293460e+02   3.1563698e+02   8.3738701e+01   6.6052566e+00   3.6728726e+00   9.4016815e+01   4.0615268e+00   1.2123960e+01
   2.3000000e+01   1.9400000e+02   1.0000000e+00   4.9174167e+00   4.9174180e+00   7.1261208e+01   4.2925781e-01   3.0958856e+02   3.1563698e+02   6.5212784e+01   9.6734362e+00   2.2520246e+00   7.7138237e+01   3.3323722e+00   9.9473791e+00
   2.4000000e+01   1.9400000e+02   2.0000000e+00   7.0155000e+00   7.0154986e+00   1.3755080e+02   4.2925781e-01   2.9500797e+02   3.1563698e+02   1.1692179e+02   1.2661170e+01   1.6289678e+00   1.3121193e+02   5.6683559e+00   1.6920465e+01
   2.5000000e+01   1.9500000e+02   1.0000000e+00   5.2337500e+00   5.2337480e+00   6.3144840e+01   4.2925781e-01   2.9828775e+02   3.1563698e+02   4.5795582e+01   1.0725228e+01   9.1900491e-01   5.7439808e+01   2.4814000e+00   7.4071641e+00
   2.6000000e+01   1.9500000e+02   2.0000000e+00   7.2095000e+00   7.2094989e+00   1.1168469e+02   4.2925781e-01   2.9848883e+02   3.1563698e+02   9.4536537e+01   1.3153225e+01   2.1698795e+00   1.0985964e+02   4.7459364e+00   1.4166975e+01
   2.7000000e+01   1.9600000e+02   1.0000000e+00   8.1067500e+00   8.1067486e+00   5.9662048e+01   4.2925781e-01   2.9144412e+02   3.1563698e+02   3.5469189e+01   2.7025103e+01   3.1508148e+00   6.5645111e+01   2.8358686e+00   8.4652796e+00
   2.8000000e+01   1.9600000e+02   2.0000000e+00   1.0164167e+01   1.0164163e+01   9.7033989e+01   4.2925781e-01   2.9196982e+02   3.1563698e+02   7.3366806e+01   3.0173788e+01   5.0648305e+00   1.0860544e+02   4.6917543e+00   1.4005239e+01
   2.9000000e+01   1.9700000e+02   1.0000000e+00   9.3533333e+00   9.3533354e+00   5.7277172e+01   4.2925781e-01   2.8154904e+02   3.1563698e+02   2.3189219e+01   2.4521708e+01   1.0546548e+00   4.8765579e+01   2.1180985e+00   6.3226824e+00
   3.0000000e+01   1.9700000e+02   2.0000000e+00   8.9018333e+00   8.9018354e+00   1.0341745e+02   4.2925781e-01   2.7176767e+02   3.1563698e+02   5.9548130e+01   3.0572546e+01  -2.1783293e+00   8.7942345e+01   3.8107214e+00   1.1375287e+01
   3.1000000e+01   1.9800000e+02   1.0000000e+00   5.3091667e+00   5.3091617e+00   5.6892529e+01   4.2925781e-01   2.8935516e+02   3.1563698e+02   3.0610712e+01   2.3751734e+01  -1.0169069e+00   5.3345539e+01   2.3045273e+00   6.8791857e+00
   3.2000000e+01   1.9800000e+02   2.0000000e+00   7.3366667e+00   7.3366680e+00   1.0251154e+02   4.2925781e-01   2.8328763e+02   3.1563698e+02   7.0162224e+01   3.1624146e+01  -1.5853567e-01   1.0162784e+02   4.3903222e+00   1.3105439e+01
   3.3000000e+01   1.9900000e+02   1.0000000e+00   7.5066667e+00   7.5066662e+00   4.8555439e+01   4.2925781e-01   2.7523462e+02   3.1563698e+02   8.1530695e+00   5.6188824e+01  -4.1016236e+00   6.0240265e+01   2.6023793e+00   7.7682967e+00
   3.4000000e+01   1.9900000e+02   2.0000000e+00   8.7062500e+00   8.7062511e+00   8.8584908e+01   4.2925781e-01   2.7731619e+02   3.1563698e+02   5.0264111e+01   5.7946781e+01  -1.8900630e+00   1.0632083e+02   4.5930595e+00   1.3710627e+01
